doc_id,source,category,file_path,file_name,status,priority
dnv_dnv_class_2026_04_dnv_ru_ou_0102_415c4c67,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0102.pdf,DNV-RU-OU-0102.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_uwt_pt2_eba91712,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt2.pdf,DNV-RU-UWT-Pt2.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0151_f4eb408c,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0151.pdf,DNV-CG-0151.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e402_bf55a422,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-E402.pdf,DNV-OS-E402.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0039_d4de4202,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0039.pdf,DNV-CG-0039.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_uwt_pt1_e143f579,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt1.pdf,DNV-RU-UWT-Pt1.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e101_a51d9168,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-E101.pdf,DNV-OS-E101.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0137_a08659ca,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0137.pdf,DNV-CG-0137.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt5_f3f29a93,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt5.pdf,DNV-RU-YACHT-Pt5.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0283_2f72d342,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0283.pdf,DNV-CG-0283.pdf,pending,3
msc_msc_msc_111_inf_8_issuance_of_factual_statements_to_12_iacs_members_by_the_international_quality_assessment_secretariat_e78f42b4,MSC,GENERAL,data/raw_pdfs/MSC/MSC 111-INF.8 - Issuance of Factual Statements to 12 IACS members by the International Quality Assessment... (Secretariat).pdf,MSC 111-INF.8 - Issuance of Factual Statements to 12 IACS members by the International Quality Assessment... (Secretariat).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0069_794e56de,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0069.pdf,DNV-CP-0069.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e201_37745b05,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-E201.pdf,DNV-OS-E201.pdf,pending,3
kr_kr_rules_2025_edad6435,KR,GENERAL,data/raw_pdfs/KR Rules/선급기술규칙 안내서_2025.pdf,선급기술규칙 안내서_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0660_cd6c46d0,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0660.pdf,DNV-CG-0660.pdf,pending,3
kr_kr_rules_2025_cce00eeb,KR,GENERAL,data/raw_pdfs/KR Rules/잠수선 규칙_2025.pdf,잠수선 규칙_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_a101_74d058d3,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-A101.pdf,DNV-OS-A101.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_d201_93290cd2,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-D201.pdf,DNV-OS-D201.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ship_pt8_ad03f1ad,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt8.pdf,DNV-RU-SHIP-Pt8.pdf,pending,1
dnv_dnv_class_2026_04_dnv_cg_0447_c6764f74,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0447.pdf,DNV-CG-0447.pdf,pending,3
msc_msc_msc_111_inf_12_current_status_of_mass_technological_development_project_and_regulatory_framework_in_japan_japan_b0f4646c,MSC,GENERAL,data/raw_pdfs/MSC/MSC 111-INF.12 - Current Status of MASS Technological Development Project and Regulatory Framework in Japan (Japan).pdf,MSC 111-INF.12 - Current Status of MASS Technological Development Project and Regulatory Framework in Japan (Japan).pdf,pending,3
kr_kr_rules_guidance_for_strength_assessment_of_membrane_type_lng_tanks_under_sloshing_loads_2022_0ccd266a,KR,GUIDANCE,data/raw_pdfs/KR Rules/Guidance for Strength Assessment of Membrane-Type LNG Tanks under Sloshing Loads_2022.pdf,Guidance for Strength Assessment of Membrane-Type LNG Tanks under Sloshing Loads_2022.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0154_9b6b6d9d,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0154.pdf,DNV-CG-0154.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt2_f1c638e0,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt2.pdf,DNV-RU-NAV-Pt2.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt6_ff0c429b,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt6.pdf,DNV-RU-NAV-Pt6.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_b101_00f88823,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-B101.pdf,DNV-OS-B101.pdf,pending,3
kr_kr_rules_2025_57bac298,KR,GENERAL,data/raw_pdfs/KR Rules/고속경구조선 규칙_2025.pdf,고속경구조선 규칙_2025.pdf,pending,3
kr_kr_rules_2014_5be2e49c,KR,GENERAL,data/raw_pdfs/KR Rules/대형요트 지침_2014.pdf,대형요트 지침_2014.pdf,pending,3
mepc_mepc_mepc_84_7_16_report_of_the_third_meeting_of_gesamp_lca_working_group_secretariat_b3bde6c7,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-7-16 - Report of the third meeting of GESAMP-LCA Working Group (Secretariat).pdf,MEPC 84-7-16 - Report of the third meeting of GESAMP-LCA Working Group (Secretariat).pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt2_3216713f,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt2.pdf,DNV-RU-INV-Pt2.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ship_pt1_76cc67e6,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt1.pdf,DNV-RU-SHIP-Pt1.pdf,pending,1
kr_kr_rules_2025_f35f08fc,KR,GENERAL,data/raw_pdfs/KR Rules/해상컨테이너 지침_2025.pdf,해상컨테이너 지침_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0036_ed27fc68,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0036.pdf,DNV-CG-0036.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0060_63fb5519,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0060.pdf,DNV-CG-0060.pdf,pending,3
abs_abs_rules_attachments_automaticandremotecontrolmonitoringforvesselsinportnov2010_26312d3a,ABS,GENERAL,data/raw_pdfs/ABS rules/Attachments_AutomaticandRemoteControlMonitoringforVesselsinPortnov2010.pdf,Attachments_AutomaticandRemoteControlMonitoringforVesselsinPortnov2010.pdf,pending,3
kr_kr_rules_6_2025_ad577ae8,KR,GENERAL,data/raw_pdfs/KR Rules/6편_2025.pdf,6편_2025.pdf,pending,3
kr_kr_rules_2025_6b416cae,KR,GENERAL,data/raw_pdfs/KR Rules/저인화점연료선박 규칙_2025.pdf,저인화점연료선박 규칙_2025.pdf,pending,3
kr_kr_rules_2025_41f5a260,KR,GENERAL,data/raw_pdfs/KR Rules/빙해운항선박 지침_2025.pdf,빙해운항선박 지침_2025.pdf,pending,3
abs_abs_rules_attachments_automaticorremotecontrolandmonitoringformachineryandsystemsotherthanpropulsionjul2024_f2f469bc,ABS,GENERAL,data/raw_pdfs/ABS rules/Attachments_AutomaticorRemoteControlandMonitoringforMachineryandSystemsotherthanPropulsionjul2024.pdf,Attachments_AutomaticorRemoteControlandMonitoringforMachineryandSystemsotherthanPropulsionjul2024.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0135_961b911f,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0135.pdf,DNV-CG-0135.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0308_68142d53,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0308.pdf,DNV-CG-0308.pdf,pending,3
mepc_mepc_mepc_84_7_6_well_to_tank_and_tank_to_wake_proposed_default_ghg_emission_factors_for_sugarcane_based_et_brazil_8e53aa7e,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-7-6 - Well-to-tank and tank-to-wake proposed default GHG emission factors for sugarcane-based et... (Brazil).pdf,MEPC 84-7-6 - Well-to-tank and tank-to-wake proposed default GHG emission factors for sugarcane-based et... (Brazil).pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt5_8004b582,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt5.pdf,DNV-RU-NAV-Pt5.pdf,pending,3
abs_abs_rules_attachments_conditionsofclassificationpart1ashipsjan2026_30d8152e,ABS,GENERAL,data/raw_pdfs/ABS rules/Attachments_ConditionsofClassificationPart1AShipsjan2026.pdf,Attachments_ConditionsofClassificationPart1AShipsjan2026.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0300_872811a5,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0300.pdf,DNV-RU-OU-0300.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c103_5c408c91,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-C103.pdf,DNV-OS-C103.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0130_8b2947e6,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0130.pdf,DNV-CG-0130.pdf,pending,3
abs_abs_rules_guideforsmartfunctionsformarinevesselsandoffshoreunits_v8_bbfd9d9e,ABS,GUIDE,data/raw_pdfs/ABS rules/GuideforSmartFunctionsforMarineVesselsandOffshoreUnits-v8.pdf,GuideforSmartFunctionsforMarineVesselsandOffshoreUnits-v8.pdf,pending,3
mepc_mepc_mepc_84_inf_18_information_on_the_amended_type_approval_of_the_cyeco_bwmsballast_water_management_system_norway_debf0894,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-INF.18 - Information on the amended type approval of the Cyeco BWMSballast water management system (Norway).pdf,MEPC 84-INF.18 - Information on the amended type approval of the Cyeco BWMSballast water management system (Norway).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0554_fde170ce,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0554.pdf,DNV-CG-0554.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt6_b2af9114,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt6.pdf,DNV-RU-HSLC-Pt6.pdf,pending,3
mepc_mepc_mepc_84_inf_14_information_on_the_type_approval_of_thepureballast_3_5_ultra_ballast_water_management_syst_norway_91680b0c,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-INF.14 - Information on the type approval of thePureBallast 3.5 Ultra ballast water management syst... (Norway).pdf,MEPC 84-INF.14 - Information on the type approval of thePureBallast 3.5 Ultra ballast water management syst... (Norway).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0152_67b79ed6,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0152.pdf,DNV-CG-0152.pdf,pending,3
kr_kr_rules_2018_24298276,KR,GENERAL,data/raw_pdfs/KR Rules/해양레저선박 지침_2018.pdf,해양레저선박 지침_2018.pdf,pending,3
kr_kr_rules_9_2025_32c5c884,KR,GENERAL,data/raw_pdfs/KR Rules/9편_2025.pdf,9편_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0264_00e0cc67,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0264.pdf,DNV-CG-0264.pdf,pending,3
mepc_mepc_mepc_84_inf_17_information_on_the_amended_type_approval_of_the_senza_bwms_tg2ballast_water_management_sys_norway_e9963482,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-INF.17 - Information on the amended type approval of the Senza BWMS TG2ballast water management sys... (Norway).pdf,MEPC 84-INF.17 - Information on the amended type approval of the Senza BWMS TG2ballast water management sys... (Norway).pdf,pending,3
mepc_mepc_mepc_84_inf_19_information_on_the_amended_type_approval_of_the_intank_bwtsballast_water_management_system_norway_443acbf3,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-INF.19 - Information on the amended type approval of the inTank BWTSballast water management system (Norway).pdf,MEPC 84-INF.19 - Information on the amended type approval of the inTank BWTSballast water management system (Norway).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0037_1f169d59,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0037.pdf,DNV-CG-0037.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt4_8762dd67,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt4.pdf,DNV-RU-HSLC-Pt4.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt4_16ea457b,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt4.pdf,DNV-RU-YACHT-Pt4.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ship_pt7_d97537dd,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt7.pdf,DNV-RU-SHIP-Pt7.pdf,pending,1
dnv_dnv_class_2026_04_dnv_cg_0158_2fc60bcb,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0158.pdf,DNV-CG-0158.pdf,pending,3
kr_kr_rules_8_2025_7604a4ee,KR,GENERAL,data/raw_pdfs/KR Rules/8편_2025.pdf,8편_2025.pdf,pending,3
kr_kr_rules_4_2025_b57c2e37,KR,GENERAL,data/raw_pdfs/KR Rules/4편_2025.pdf,4편_2025.pdf,pending,3
abs_abs_rules_requirementsforautonomousandremotecontrolfunctions_v4_1d89b7bb,ABS,REQUIREMENT,data/raw_pdfs/ABS rules/RequirementsforAutonomousandRemoteControlFunctions-v4.pdf,RequirementsforAutonomousandRemoteControlFunctions-v4.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_uwt_pt4_2acf6cbd,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt4.pdf,DNV-RU-UWT-Pt4.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0133_f1a10e01,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0133.pdf,DNV-CG-0133.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c401_244861f9,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-C401.pdf,DNV-OS-C401.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0136_0e83189e,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0136.pdf,DNV-CG-0136.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt6_6660a8f1,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt6.pdf,DNV-RU-INV-Pt6.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0051_ab7613c3,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0051.pdf,DNV-CG-0051.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0038_1806d398,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0038.pdf,DNV-CG-0038.pdf,pending,3
kr_kr_rules_2022_9ec877f3,KR,GENERAL,data/raw_pdfs/KR Rules/기술규칙 해석사례집_국문_2022.pdf,기술규칙 해석사례집_국문_2022.pdf,pending,3
abs_abs_rules_guidancenotesonsmartfunctionimplementation_v1_b275249c,ABS,GUIDANCE,data/raw_pdfs/ABS rules/GuidanceNotesonSmartFunctionImplementation-v1.pdf,GuidanceNotesonSmartFunctionImplementation-v1.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0127_b487a18b,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0127.pdf,DNV-CG-0127.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0372_30aa97f9,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0372.pdf,DNV-CG-0372.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt5_1eba7b70,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt5.pdf,DNV-RU-HSLC-Pt5.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0456_48af40b6,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0456.pdf,DNV-CG-0456.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt4_9f01163b,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt4.pdf,DNV-RU-NAV-Pt4.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_uwt_pt5_6e74f6c6,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt5.pdf,DNV-RU-UWT-Pt5.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c101_c7a76caa,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-C101.pdf,DNV-OS-C101.pdf,pending,3
kr_kr_rules_11_2014_1a998cbe,KR,GENERAL,data/raw_pdfs/KR Rules/11편_2014.pdf,11편_2014.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c102_53dc4c06,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-C102.pdf,DNV-OS-C102.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0041_a4130e69,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0041.pdf,DNV-CG-0041.pdf,pending,3
kr_kr_rules_2025_8b225898,KR,GENERAL,data/raw_pdfs/KR Rules/제조법 및 형식승인 등에 관한 지침_2025.pdf,제조법 및 형식승인 등에 관한 지침_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_uwt_pt3_5cf0157a,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt3.pdf,DNV-RU-UWT-Pt3.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt4_c67d7693,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt4.pdf,DNV-RU-INV-Pt4.pdf,pending,3
kr_kr_rules_7_5_6_2025_482e9b2b,KR,GENERAL,"data/raw_pdfs/KR Rules/7편(5,6장)_2025.pdf","7편(5,6장)_2025.pdf",pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt5_fda47d45,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt5.pdf,DNV-RU-INV-Pt5.pdf,pending,3
kr_kr_rules_15_2025_6bbdac51,KR,GENERAL,data/raw_pdfs/KR Rules/15편_2025.pdf,15편_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0313_ad403bd8,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0313.pdf,DNV-CG-0313.pdf,pending,3
abs_abs_rules_mvr_jan_2026_full_set_mvr_part_5d_jan26_1b581284,ABS,GENERAL,data/raw_pdfs/ABS rules/mvr-jan-2026-full-set/mvr-part-5d-jan26.pdf,mvr-part-5d-jan26.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0134_a8bcffcc,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0134.pdf,DNV-CG-0134.pdf,pending,3
mepc_mepc_mepc_84_inf_24_full_report_of_2025_ballast_water_management_industry_survey_bimco_c6ed8f58,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-INF.24 - Full report of 2025 ballast water management industry survey (BIMCO).pdf,MEPC 84-INF.24 - Full report of 2025 ballast water management industry survey (BIMCO).pdf,pending,3
kr_kr_rules_5_2025_9f6ccf37,KR,GENERAL,data/raw_pdfs/KR Rules/5편_2025.pdf,5편_2025.pdf,pending,3
kr_1_2025,KR,GENERAL,data/raw_pdfs/KR Rules/1편_2025.pdf,1편_2025.pdf,pending,3
kr_kr_rules_12_2014_d1db5288,KR,GENERAL,data/raw_pdfs/KR Rules/12편_2014.pdf,12편_2014.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0129_02a84241,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0129.pdf,DNV-CG-0129.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt3_848f2840,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt3.pdf,DNV-RU-INV-Pt3.pdf,pending,3
mepc_mepc_mepc_84_inf_12_information_on_the_type_approval_of_the_oceanguard_sim_ballast_water_management_system_denmark_234aa18f,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-INF.12 - Information on the type approval of the OceanGuard Sim ballast water management system (Denmark).pdf,MEPC 84-INF.12 - Information on the type approval of the OceanGuard Sim ballast water management system (Denmark).pdf,pending,3
kr_kr_rules_7_2025_2f2d6373,KR,GENERAL,data/raw_pdfs/KR Rules/7편_2025.pdf,7편_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ship_pt2_5f52aa6d,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt2.pdf,DNV-RU-SHIP-Pt2.pdf,pending,1
kr_kr_rules_2_2025_6bdd7355,KR,GENERAL,data/raw_pdfs/KR Rules/2편_2025.pdf,2편_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0128_db075599,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0128.pdf,DNV-CG-0128.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e301_d9b3e0c1,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-E301.pdf,DNV-OS-E301.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt8_ac95528c,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt8.pdf,DNV-RU-NAV-Pt8.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt3_6c6b6333,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt3.pdf,DNV-RU-HSLC-Pt3.pdf,pending,3
abs_abs_rules_mvr_jan_2026_full_set_mvr_part_6_jan26_29f89534,ABS,GENERAL,data/raw_pdfs/ABS rules/mvr-jan-2026-full-set/mvr-part-6-jan26.pdf,mvr-part-6-jan26.pdf,pending,3
msc_msc_msc_111_5_1_gbs_review_of_part_3_of_the_draft_international_code_of_safety_for_maritimeautonomous_surf_secretariat_ecabbe95,MSC,GENERAL,data/raw_pdfs/MSC/MSC 111-5-1 - GBS review of part 3 of the draft international code of safety for maritimeautonomous surf... (Secretariat).pdf,MSC 111-5-1 - GBS review of part 3 of the draft international code of safety for maritimeautonomous surf... (Secretariat).pdf,pending,3
dnv_dnv_class_2026_04_csr_h_01_jan_2024_35dd3e27,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/csr-h-01-jan-2024.pdf,csr-h-01-jan-2024.pdf,pending,3
dnv_dnv_class_2026_04_dnv_si_0003_62a5f8c4,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-SI-0003.pdf,DNV-SI-0003.pdf,pending,3
kr_kr_rules_circular_k_total_2026_d5302491,KR,GENERAL,data/raw_pdfs/KR Rules/Circular (K) Total_2026.pdf,Circular (K) Total_2026.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt3_78e4b9a7,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt3.pdf,DNV-RU-NAV-Pt3.pdf,pending,3
kr_kr_rules_14_2025_d70e1b60,KR,GENERAL,data/raw_pdfs/KR Rules/14편_2025.pdf,14편_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ship_pt4_1e9898f6,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt4.pdf,DNV-RU-SHIP-Pt4.pdf,pending,1
dnv_dnv_class_2026_04_dnv_ru_yacht_pt3_6dcb2bd3,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt3.pdf,DNV-RU-YACHT-Pt3.pdf,pending,3
msc_msc_msc_111_inf_10_implication_analysis_on_draft_amendments_to_the_igc_code_panama_and_asef_c9f64c8d,MSC,GENERAL,data/raw_pdfs/MSC/MSC 111-INF.10 - Implication analysis on draft amendments to the IGC Code (Panama and ASEF).pdf,MSC 111-INF.10 - Implication analysis on draft amendments to the IGC Code (Panama and ASEF).pdf,pending,3
kr_kr_rules_3_2025_d82903a5,KR,GENERAL,data/raw_pdfs/KR Rules/3편_2025.pdf,3편_2025.pdf,pending,3
kr_kr_rules_13_2025_50b24c68,KR,GENERAL,data/raw_pdfs/KR Rules/13편_2025.pdf,13편_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ship_pt5_169c0466,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt5.pdf,DNV-RU-SHIP-Pt5.pdf,pending,1
dnv_dnv_class_2026_04_dnv_ru_ship_pt3_1d191f28,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt3.pdf,DNV-RU-SHIP-Pt3.pdf,pending,1
dnv_dnv_class_2026_04_dnv_cg_0285_d96a7e6d,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0285.pdf,DNV-CG-0285.pdf,pending,3
abs_abs_rules_survey_after_construction_part_7_jan_2026_11_e6515c45,ABS,RULES,data/raw_pdfs/ABS rules/Survey-After-Construction---Part-7-jan-2026 (11).pdf,Survey-After-Construction---Part-7-jan-2026 (11).pdf,pending,3
abs_abs_rules_mvr_jan_2026_full_set_mvr_part_4_jan26_495b4746,ABS,GENERAL,data/raw_pdfs/ABS rules/mvr-jan-2026-full-set/mvr-part-4-jan26.pdf,mvr-part-4-jan26.pdf,pending,3
abs_abs_rules_mvr_jan_2026_full_set_mvr_part_5a5b_jan25_600acf0a,ABS,GENERAL,data/raw_pdfs/ABS rules/mvr-jan-2026-full-set/mvr-part-5a5b-jan25.pdf,mvr-part-5a5b-jan25.pdf,pending,3
abs_abs_rules_mvr_jan_2026_full_set_mvr_part_3_jan26_e16c2fa7,ABS,GENERAL,data/raw_pdfs/ABS rules/mvr-jan-2026-full-set/mvr-part-3-jan26.pdf,mvr-part-3-jan26.pdf,pending,3
abs_abs_rules_mvr_jan_2026_full_set_mvr_part_5c2_jan26_c377c623,ABS,GENERAL,data/raw_pdfs/ABS rules/mvr-jan-2026-full-set/mvr-part-5c2-jan26.pdf,mvr-part-5c2-jan26.pdf,pending,3
