doc_id,source,category,file_path,file_name,status,priority,folder,pilot_status
mepc_mepc_mepc_84_7_43_comments_on_the_report_of_the_third_meeting_of_gesamp_lca_working_group_pacific_environment_and_c_e26c2405,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-43 - Comments on the report of the third meeting of GESAMP-LCA Working Group (Pacific Environment and C...).pdf,MEPC 84-7-43 - Comments on the report of the third meeting of GESAMP-LCA Working Group (Pacific Environment and C...).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_44_comments_on_document_mepc_84inf_10_and_proposals_for_the_imo_net_zero_fund_revenue_disburs_democratic_republic_of_co_7a5ab0a7,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-44 - Comments on document MEPC 84INF.10 and proposals for the IMO Net-Zero Fund revenue disburs... (Democratic Republic of Co...).pdf,MEPC 84-7-44 - Comments on document MEPC 84INF.10 and proposals for the IMO Net-Zero Fund revenue disburs... (Democratic Republic of Co...).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_45_how_the_imo_net_zero_framework_can_help_states_meet_their_international_legal_obligations_pacific_environment_ec39ca1d,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-45 - How the IMO Net-Zero Framework can help States meet their international legal obligations... (Pacific Environment).pdf,MEPC 84-7-45 - How the IMO Net-Zero Framework can help States meet their international legal obligations... (Pacific Environment).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_46_comments_on_the_report_of_the_third_meeting_of_gesamp_lca_working_group_pacific_environment_csc_a3bb517f,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-46 - Comments on the report of the third meeting of GESAMP-LCA Working Group (Pacific Environment, CSC...).pdf","MEPC 84-7-46 - Comments on the report of the third meeting of GESAMP-LCA Working Group (Pacific Environment, CSC...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_7_47_comments_on_the_report_of_the_third_meeting_of_gesamp_lca_working_group_pacific_environment_and_c_970adec5,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-47 - Comments on the report of the third meeting of GESAMP-LCA Working Group (Pacific Environment and C...).pdf,MEPC 84-7-47 - Comments on the report of the third meeting of GESAMP-LCA Working Group (Pacific Environment and C...).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_48_comments_on_the_report_of_the_third_meeting_of_gesamp_lca_working_group_pacific_environment_9ab05f8d,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-48 - Comments on the report of the third meeting of GESAMP-LCA Working Group (Pacific Environment).pdf,MEPC 84-7-48 - Comments on the report of the third meeting of GESAMP-LCA Working Group (Pacific Environment).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_49_comments_on_document_mepc84714_japan_dbf139c0,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-49 - Comments on document MEPC84714 (Japan).pdf,MEPC 84-7-49 - Comments on document MEPC84714 (Japan).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_5_well_to_tank_proposed_default_ghg_emission_factors_for_renewable_diesel_hvo_submission_finland_7c992474,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-5 - Well-to-tank proposed default GHG emission factors for  renewable diesel (HVO) submission... (Finland).pdf,MEPC 84-7-5 - Well-to-tank proposed default GHG emission factors for  renewable diesel (HVO) submission... (Finland).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_50_comments_on_document_mepc_84inf_10_and_proposals_on_the_governing_board_composition_of_the_democratic_republic_of_co_6d7fc865,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-50 - Comments on document MEPC 84INF.10 and proposals on the Governing Board composition of the... (Democratic Republic of Co...).pdf,MEPC 84-7-50 - Comments on document MEPC 84INF.10 and proposals on the Governing Board composition of the... (Democratic Republic of Co...).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_6_well_to_tank_and_tank_to_wake_proposed_default_ghg_emission_factors_for_sugarcane_based_et_brazil_8e53aa7e,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-6 - Well-to-tank and tank-to-wake proposed default GHG emission factors for sugarcane-based et... (Brazil).pdf,MEPC 84-7-6 - Well-to-tank and tank-to-wake proposed default GHG emission factors for sugarcane-based et... (Brazil).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_7_well_to_tank_and_tank_to_wake_proposed_default_ghg_emission_factors_for_biodiesel_fatty_a_brazil_ba172f6f,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-7 - Well-to-tank and tank-to-wake proposed default GHG emission factors for biodiesel (fatty a... (Brazil).pdf,MEPC 84-7-7 - Well-to-tank and tank-to-wake proposed default GHG emission factors for biodiesel (fatty a... (Brazil).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_8_well_to_tank_and_tank_to_wake_proposed_default_ghg_emission_factors_for_biodiesel_fatty_a_brazil_fc26217a,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-8 - Well-to-tank and tank-to-wake proposed default GHG emission factors for biodiesel (fatty a... (Brazil).pdf,MEPC 84-7-8 - Well-to-tank and tank-to-wake proposed default GHG emission factors for biodiesel (fatty a... (Brazil).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_9_well_to_tank_and_tank_to_wake_proposed_default_ghg_emission_factors_for_biodiesel_fatty_a_brazil_36d29cd9,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-9 - Well-to-tank and tank-to-wake proposed default GHG emission factors for biodiesel (fatty a... (Brazil).pdf,MEPC 84-7-9 - Well-to-tank and tank-to-wake proposed default GHG emission factors for biodiesel (fatty a... (Brazil).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_8_implementation_of_voluntary_reporting_of_data_on_lost_or_discharged_fishing_gear_australia_d7ac21d1,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-8 - Implementation of voluntary reporting of data on lost or discharged fishing gear (Australia).pdf,MEPC 84-8 - Implementation of voluntary reporting of data on lost or discharged fishing gear (Australia).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_8_1_information_gathering_survey_on_waste_produced_by_ships_during_their_normal_operations_antigua_and_barbuda_aust_dc3e4fe6,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-8-1 - Information gathering survey on waste produced by ships during their normal operations (Antigua and Barbuda, Aust...).pdf","MEPC 84-8-1 - Information gathering survey on waste produced by ships during their normal operations (Antigua and Barbuda, Aust...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_8_2_context_on_the_appropriate_instruments_that_could_form_the_legal_basis_for_mandatory_measu_saudi_arabia_and_united_a_25894656,MEPC,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-8-2 - Context on the appropriate instruments that could form the legal basis for mandatory measu... (Saudi Arabia and United A...).pdf,MEPC 84-8-2 - Context on the appropriate instruments that could form the legal basis for mandatory measu... (Saudi Arabia and United A...).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_8_3_impact_assessment_request_saudi_arabia_and_united_a_b839ffed,MEPC,REQUIREMENT,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-8-3 - Impact assessment request (Saudi Arabia and United A...).pdf,MEPC 84-8-3 - Impact assessment request (Saudi Arabia and United A...).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_8_4_comments_on_document_mepc_8410_plastic_pellets_foei_csc_pew_and_ipen_1d52d8a9,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-8-4 - Comments on document MEPC 8410 plastic pellets (FOEI, CSC, Pew and IPEN).pdf","MEPC 84-8-4 - Comments on document MEPC 8410 plastic pellets (FOEI, CSC, Pew and IPEN).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_8_5_comments_on_document_mepc_848_fishing_gear_foei_and_csc_2a6307c0,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-8-5 - Comments on document MEPC 848 fishing gear (FOEI and CSC).pdf,MEPC 84-8-5 - Comments on document MEPC 848 fishing gear (FOEI and CSC).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_8_6_follow_up_work_emanating_from_the_action_plan_to_address_marine_plastic_litter_from_ships_fao_8041c8d3,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-8-6 - Follow-up work emanating from the Action Plan to address marine plastic litter from ships... (FAO).pdf,MEPC 84-8-6 - Follow-up work emanating from the Action Plan to address marine plastic litter from ships... (FAO).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_8_7_comments_on_document_mepc_8410_russian_federation_bd53e616,MEPC,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-8-7 - Comments on document MEPC 8410 (Russian Federation).pdf,MEPC 84-8-7 - Comments on document MEPC 8410 (Russian Federation).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_8_8_enforcement_of_marpol_annex_v_foei_and_csc_fe12e49e,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-8-8 - Enforcement of MARPOL Annex V (FOEI and CSC).pdf,MEPC 84-8-8 - Enforcement of MARPOL Annex V (FOEI and CSC).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_8_9_comments_on_the_outcome_of_ppr_13_canada_96b60d2d,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-8-9 - Comments on the outcome of PPR 13 (Canada).pdf,MEPC 84-8-9 - Comments on the outcome of PPR 13 (Canada).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_9_imo_stakeholder_perspectives_and_case_studies_on_reducing_underwater_radiated_noise_foei_889dd3b0,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-9 - IMO stakeholder perspectives and case studies on reducing underwater radiated noise (FOEI).pdf,MEPC 84-9 - IMO stakeholder perspectives and case studies on reducing underwater radiated noise (FOEI).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_9_1_advancing_an_imo_underwater_radiated_noise_policy_road_map_canada_chile_france_me_4c690397,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-9-1 - Advancing an IMO underwater radiated noise policy road map (Canada, Chile, France, Me...).pdf","MEPC 84-9-1 - Advancing an IMO underwater radiated noise policy road map (Canada, Chile, France, Me...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_10_comparative_analysis_of_existing_funds_practices_secretariat_00931c9f,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.10 - Comparative analysis of existing funds practices (Secretariat).pdf,MEPC 84-INF.10 - Comparative analysis of existing funds practices (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_11_well_to_tank_tank_to_wake_and_well_to_wake_proposed_default_ghg_emission_factors_for_fatt_indonesia_eb488f8a,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.11 - Well-to-tank, tank-to-wake and well-to-wake proposed default GHG emission factors for fatt... (Indonesia).pdf","MEPC 84-INF.11 - Well-to-tank, tank-to-wake and well-to-wake proposed default GHG emission factors for fatt... (Indonesia).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_12_information_on_the_type_approval_of_the_oceanguard_sim_ballast_water_management_system_denmark_234aa18f,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.12 - Information on the type approval of the OceanGuard Sim ballast water management system (Denmark).pdf,MEPC 84-INF.12 - Information on the type approval of the OceanGuard Sim ballast water management system (Denmark).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_13_information_on_the_amendment_of_the_type_approval_of_optimarin_ballast_system_norway_34ef6e55,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.13 - Information on the amendment of the type approval of Optimarin Ballast System (Norway).pdf,MEPC 84-INF.13 - Information on the amendment of the type approval of Optimarin Ballast System (Norway).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_14_information_on_the_type_approval_of_thepureballast_3_5_ultra_ballast_water_management_syst_norway_91680b0c,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.14 - Information on the type approval of thePureBallast 3.5 Ultra ballast water management syst... (Norway).pdf,MEPC 84-INF.14 - Information on the type approval of thePureBallast 3.5 Ultra ballast water management syst... (Norway).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_15_information_for_the_development_of_pre_combustion_onboard_co2_capture_system_on_lng_carrie_t_rkiye_9c0a3d49,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.15 - Information for the development of pre-combustion onboard CO2 capture system on LNG carrie... (Türkiye).pdf,MEPC 84-INF.15 - Information for the development of pre-combustion onboard CO2 capture system on LNG carrie... (Türkiye).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_16_information_on_the_type_approval_of_blueballast_ii_nk_o3_ballast_water_management_system_m_liberia_36e7a9c4,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.16 - Information on the type approval of BlueBallast II NK-O3 ballast water management system m... (Liberia).pdf,MEPC 84-INF.16 - Information on the type approval of BlueBallast II NK-O3 ballast water management system m... (Liberia).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_17_information_on_the_amended_type_approval_of_the_senza_bwms_tg2ballast_water_management_sys_norway_e9963482,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.17 - Information on the amended type approval of the Senza BWMS TG2ballast water management sys... (Norway).pdf,MEPC 84-INF.17 - Information on the amended type approval of the Senza BWMS TG2ballast water management sys... (Norway).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_18_information_on_the_amended_type_approval_of_the_cyeco_bwmsballast_water_management_system_norway_debf0894,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.18 - Information on the amended type approval of the Cyeco BWMSballast water management system (Norway).pdf,MEPC 84-INF.18 - Information on the amended type approval of the Cyeco BWMSballast water management system (Norway).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_19_information_on_the_amended_type_approval_of_the_intank_bwtsballast_water_management_system_norway_443acbf3,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.19 - Information on the amended type approval of the inTank BWTSballast water management system (Norway).pdf,MEPC 84-INF.19 - Information on the amended type approval of the inTank BWTSballast water management system (Norway).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_2_eedi_database_review_of_status_of_technological_development_regulation_24_6_of_marpol_a_secretariat_29972229,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.2 - EEDI database - Review of status of technological development (Regulation 24.6 of MARPOL A... (Secretariat).pdf,MEPC 84-INF.2 - EEDI database - Review of status of technological development (Regulation 24.6 of MARPOL A... (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_2_add_1_eedi_database_review_of_status_of_technological_development_regulation_24_6_of_marpol_an_secretariat_d640f85c,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.2-Add.1 - EEDI database - Review of status of technological development(Regulation 24.6 of MARPOL An... (Secretariat).pdf,MEPC 84-INF.2-Add.1 - EEDI database - Review of status of technological development(Regulation 24.6 of MARPOL An... (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_20_best_practice_industry_publications_released_in_2025_2026_and_relevant_to_the_maritime_env_ics_e1e282ad,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.20 - Best practice industry publications released in 2025-2026 and relevant to the Maritime Env... (ICS).pdf,MEPC 84-INF.20 - Best practice industry publications released in 2025-2026 and relevant to the Maritime Env... (ICS).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_21_eu_formats_for_the_certificate_on_the_inventory_of_hazardous_materials_and_for_the_ready_f_european_commission_d25ad2a1,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.21 - EU formats for the certificate on the inventory of hazardous materials and for the ready f... (European Commission).pdf,MEPC 84-INF.21 - EU formats for the certificate on the inventory of hazardous materials and for the ready f... (European Commission).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_22_reported_uses_of_a_power_reserve_for_2024_secretariat_35acf012,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.22 - Reported uses of a power reserve for 2024 (Secretariat).pdf,MEPC 84-INF.22 - Reported uses of a power reserve for 2024 (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_23_uptake_of_energy_saving_devices_intertanko_3c0a0bb3,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.23 - Uptake of energy-saving devices (INTERTANKO).pdf,MEPC 84-INF.23 - Uptake of energy-saving devices (INTERTANKO).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_24_full_report_of_2025_ballast_water_management_industry_survey_bimco_c6ed8f58,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.24 - Full report of 2025 ballast water management industry survey (BIMCO).pdf,MEPC 84-INF.24 - Full report of 2025 ballast water management industry survey (BIMCO).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_25_waste_heat_recovery_and_onboard_carbon_capture_rina_a39e26b4,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.25 - Waste heat recovery and onboard carbon capture (RINA).pdf,MEPC 84-INF.25 - Waste heat recovery and onboard carbon capture (RINA).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_26_lessons_learned_from_the_first_three_years_of_implementation_of_the_cii_regulation_by_the_france_26cd1e70,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.26 - Lessons learned from the first three years of implementation of the CII regulation by the... (France).pdf,MEPC 84-INF.26 - Lessons learned from the first three years of implementation of the CII regulation by the... (France).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_27_identification_of_a_pssa_on_the_arabian_sea_coast_of_oman_to_minimize_ship_strikes_to_ceta_oman_9e5a7290,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.27 - Identification of a PSSA on the Arabian Sea coast of Oman to minimize ship strikes to ceta... (Oman).pdf,MEPC 84-INF.27 - Identification of a PSSA on the Arabian Sea coast of Oman to minimize ship strikes to ceta... (Oman).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_28_disinfection_by_products_a_review_of_the_current_information_and_further_data_on_measureme_australia_canada_and_den_90133f4e,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.28 - Disinfection by-products a review of the current information and further data on measureme... (Australia, Canada and Den...).pdf","MEPC 84-INF.28 - Disinfection by-products a review of the current information and further data on measureme... (Australia, Canada and Den...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_29_empirical_results_from_bypass_operations_and_decontamination_procedures_under_challenging_republic_of_korea_094e4f41,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.29 - Empirical results from bypass operations and decontamination procedures under challenging... (Republic of Korea).pdf,MEPC 84-INF.29 - Empirical results from bypass operations and decontamination procedures under challenging... (Republic of Korea).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_3_information_on_the_technical_seminar_on_onboard_carbon_capture_and_storage_occs_secretariat_8076b601,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.3 - Information on the Technical Seminar on Onboard Carbon Capture and Storage (OCCS) (Secretariat).pdf,MEPC 84-INF.3 - Information on the Technical Seminar on Onboard Carbon Capture and Storage (OCCS) (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_30_information_on_the_testing_scope_and_assessment_of_major_modifications_to_ballast_water_ma_republic_of_korea_ea895ceb,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.30 - Information on the testing scope and assessment of major modifications to ballast water ma... (Republic of Korea).pdf,MEPC 84-INF.30 - Information on the testing scope and assessment of major modifications to ballast water ma... (Republic of Korea).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_31_study_on_the_use_of_direct_co2_emissions_measurement_for_co2_emissions_reporting_clia_e3d35c0d,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.31 - Study on the use of direct CO2 emissions measurement for CO2 emissions reporting (CLIA).pdf,MEPC 84-INF.31 - Study on the use of direct CO2 emissions measurement for CO2 emissions reporting (CLIA).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_32_database_on_the_experience_of_ships_in_ports_with_challenging_water_quality_intertanko_0e03ef5d,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.32 - Database on the experience of ships in ports with challenging water quality (INTERTANKO).pdf,MEPC 84-INF.32 - Database on the experience of ships in ports with challenging water quality (INTERTANKO).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_33_information_on_the_operational_feasibility_of_proposed_inlet_density_criteria_under_object_global_testnet_088e4371,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.33 - Information on the operational feasibility of proposed inlet density criteria under object... (Global TestNet).pdf,MEPC 84-INF.33 - Information on the operational feasibility of proposed inlet density criteria under object... (Global TestNet).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_34_information_on_bwms_type_approval_testing_data_to_support_bwms_code_amendments_via_the_bwm_bema_60c81780,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.34 - Information on BWMS type approval testing data to support BWMS Code amendments via the BWM... (BEMA).pdf,MEPC 84-INF.34 - Information on BWMS type approval testing data to support BWMS Code amendments via the BWM... (BEMA).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_35_considerations_regarding_the_integration_of_dynamic_biological_hazard_datainto_the_s_100_e_rina_20a58514,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.35 - Considerations regarding the integration of dynamic biological hazard datainto the S-100 E... (RINA).pdf,MEPC 84-INF.35 - Considerations regarding the integration of dynamic biological hazard datainto the S-100 E... (RINA).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_36_international_maritime_organization_imo_research_and_development_forum_from_fossil_to_f_secretariat_2d7293c1,MEPC,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.36 - International Maritime Organization (IMO) Research and Development Forum ‒From Fossil to F... (Secretariat).pdf,MEPC 84-INF.36 - International Maritime Organization (IMO) Research and Development Forum ‒From Fossil to F... (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_37_information_on_equivalent_means_of_compliance_reported_to_the_marpol_annex_vi_module_in_gi_secretariat_c8889ad8,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.37 - Information on equivalent means of compliance reported to the MARPOL Annex VI module in GI... (Secretariat).pdf,MEPC 84-INF.37 - Information on equivalent means of compliance reported to the MARPOL Annex VI module in GI... (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_38_use_of_waste_incinerators_onboard_ships_in_canadian_waters_canada_8210b4a1,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.38 - Use of waste incinerators onboard ships in Canadian waters (Canada).pdf,MEPC 84-INF.38 - Use of waste incinerators onboard ships in Canadian waters (Canada).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_39_mass_technology_implementation_russian_federation_f2fef3bf,MEPC,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.39 - MASS technology implementation (Russian Federation).pdf,MEPC 84-INF.39 - MASS technology implementation (Russian Federation).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_4_outcome_of_the_united_nations_climate_change_conference_held_in_bel_m_brazil_in_november_secretariat_cf32a296,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.4 - Outcome of the United Nations Climate Change Conference held in Belém, Brazil, in November... (Secretariat).pdf","MEPC 84-INF.4 - Outcome of the United Nations Climate Change Conference held in Belém, Brazil, in November... (Secretariat).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_5_outcome_of_the_seventeenth_meeting_of_the_conference_of_the_parties_to_the_basel_conventio_secretariat_c6317e25,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.5 - Outcome of the seventeenth meeting of the Conference of the Parties to the Basel Conventio... (Secretariat).pdf,MEPC 84-INF.5 - Outcome of the seventeenth meeting of the Conference of the Parties to the Basel Conventio... (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_6_information_on_the_technical_seminar_on_marine_biofuels_secretariat_d2d48d56,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.6 - Information on the Technical Seminar on Marine Biofuels (Secretariat).pdf,MEPC 84-INF.6 - Information on the Technical Seminar on Marine Biofuels (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_7_outcome_of_the_seventeenth_meeting_of_the_conference_of_the_parties_to_the_basel_conventio_secretariat_of_the_basel_90467654,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.7 - Outcome of the seventeenth meeting of the Conference of the Parties to the Basel Conventio... (Secretariat of the Basel...).pdf,MEPC 84-INF.7 - Outcome of the seventeenth meeting of the Conference of the Parties to the Basel Conventio... (Secretariat of the Basel...).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_inf_8_a_case_of_capture_transportation_storage_and_mineralization_for_onboard_co_capture_china_72aa47a9,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-INF.8 - A case of capture, transportation, storage and mineralization for onboard CO₂ capture (China).pdf","MEPC 84-INF.8 - A case of capture, transportation, storage and mineralization for onboard CO₂ capture (China).pdf",pending,3,MEPC,pending
